sku,product_key,price,url,image,brand,color,color_family,fiber,yarn_weight,description
1979723,80997254,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/02-red---yarn-bee-velvety-smooth-sparkle-yarn/p/80997254,https://cdn.media.amplience.net/s/hobbylobby/1979723-80997254-IMGSET,Yarn Bee,02 Red,red,94% Cotton & 6% Metallic Polyester,4 - Medium,"Content: 94% Cotton & 6% Metallic Polyester
Color: Red & Silver
Color Code: 02 Red
Yarn Weight:  4 - Medium
Recommended Knitting Needles: 5.5mm (USA: Size 9 - UK: Size: 5)
Knit Gauge: 18 Stitches x 20 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10.4 - UK: Size 3)
Crochet Gauge: 11 Stitches x 13 Rows = 4"" x 4""
Skein Weight: 3.5 Ounces
Skein Yardage: 161 Yards
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Do Not Tumble Dry
Do Not Iron
Dry Clean, Any Solvent"
1979731,80997255,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/03-navy---yarn-bee-velvety-smooth-sparkle-yarn/p/80997255,https://cdn.media.amplience.net/s/hobbylobby/1979731-80997255-IMGSET,Yarn Bee,03 Navy,blue,94% Cotton & 6% Metallic Polyester,4 - Medium,"Content: 94% Cotton & 6% Metallic Polyester
Color: Navy & Silver
Color Code: 03 Navy
Yarn Weight: 4 - Medium
Recommended Knitting Needles: 5.5mm (USA: Size 9 - UK: Size: 5)
Knit Gauge: 18 Stitches x 20 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10.5 - UK: Size 3)
Crochet Gauge: 11 Stitches x 13 Rows = 4"" x 4""
Skein Weight: 3.5 Ounces
Skein Yardage: 161 Yards
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Do Not Tumble Dry
Do Not Iron
Dry Clean, Any Solvent"
1979749,80997256,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/04-black---yarn-bee-velvety-smooth-sparkle-yarn/p/80997256,https://cdn.media.amplience.net/s/hobbylobby/1979749-80997256-IMGSET,Yarn Bee,04 Black,black,94% Cotton & 6% Metallic Polyester,4 - Medium,"Content: 94% Cotton & 6% Metallic Polyester
Color: Black & Silver
Color Code: 04 Black
Yarn Weight: 4 - Medium
Recommended Knitting Needles: 5.5mm (USA: Size 9 - UK: Size: 5)
Knit Gauge: 18 Stitches x 20 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10.5 - UK: Size 3)
Crochet Gauge: 11 Stitches x 13 Rows = 4"" x 4""
Skein Weight: 3.5 Ounces
Skein Yardage: 161 Yards
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Do Not Tumble Dry
Do Not Iron
Dry Clean, Any Solvent"
1979756,80997257,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/05-blush---yarn-bee-velvety-smooth-sparkle-yarn/p/80997257,https://cdn.media.amplience.net/s/hobbylobby/1979756-80997257-IMGSET,Yarn Bee,05 Blush,pink,94% Cotton & 6% Metallic Polyester,4 - Medium,"Content: 94% Cotton & 6% Metallic Polyester
Color: Pink & Silver
Color Code: 05 Blush
Yarn Weight: 4 - Medium
Recommended Knitting Needles: 5.5mm (USA: Size 9 - UK: Size: 5)
Knit Gauge: 18 Stitches x 20 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10.5 - UK: Size 3)
Crochet Gauge: 11 Stitches x 13 Rows = 4"" x 4""
Skein Weight: 3.5 Ounces
Skein Yardage: 161 Yards
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Do Not Tumble Dry
Do Not Iron
Dry Clean, Any Solvent"
1979764,80997258,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/06-purple---yarn-bee-velvety-smooth-sparkle-yarn/p/80997258,https://cdn.media.amplience.net/s/hobbylobby/1979764-80997258-IMGSET,Yarn Bee,06 Purple,purple,94% Cotton & 6% Metallic Polyester,4 - Medium,"Content: 94% Cotton & 6% Metallic Polyester
Color: Purple & Silver
Color Code: 06 Purple
Yarn Weight: 4 - Medium
Recommended Knitting Needles: 5.5mm (USA: Size 9 - UK: Size: 5)
Knit Gauge: 18 Stitches x 20 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10.5 - UK: Size 3)
Crochet Gauge: 11 Stitches x 13 Rows = 4"" x 4""
Skein Weight: 3.5 Ounces
Skein Yardage: 161 Yards
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Do Not Tumble Dry
Do Not Iron
Dry Clean, Any Solvent"
2095131,81040503,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/08-ivory---yarn-bee-velvety-smooth-sparkle-yarn/p/81040503,https://cdn.media.amplience.net/s/hobbylobby/2095131-81040503-IMGSET,Yarn Bee,08 Ivory,white,94% Cotton & 6% Metallic Polyester,4 - Medium,"Content: 94% Cotton & 6% Metallic Polyester
Color: Ivory & Gold
Color Code: 08 Ivory
Yarn Weight: 4 - Medium
Recommended Knitting Needles: 5.5mm (USA: Size 9 - UK: Size: 5)
Knit Gauge: 18 Stitches x 20 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10.5 - UK: Size 3)
Crochet Gauge: 11 Stitches x 13 Rows = 4"" x 4""
Skein Weight: 3.5 Ounces
Skein Yardage: 161 Yards
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Do Not Tumble Dry
Do Not Iron
Dry Clean, Any Solvent"
2095149,81040505,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/10-silver---yarn-bee-velvety-smooth-sparkle-yarn/p/81040505,https://cdn.media.amplience.net/s/hobbylobby/2095149-81040505-IMGSET,Yarn Bee,10 Silver,silver,94% Cotton & 6% Metallic Polyester,4 - Medium,"Content: 94% Cotton & 6% Metallic Polyester
Color: Gray & Silver
Color Code: 10 Silver
Yarn Weight: 4 - Medium
Recommended Knitting Needles: 5.5mm (USA: Size 9 - UK: Size: 5)
Knit Gauge: 18 Stitches x 20 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10.5 - UK: Size 3)
Crochet Gauge: 11 Stitches x 13 Rows = 4"" x 4""
Skein Weight: 3.5 Ounces
Skein Yardage: 161 Yards
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Do Not Tumble Dry
Do Not Iron
Dry Clean, Any Solvent"
2095156,81040506,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/12-olive---yarn-bee-velvety-smooth-sparkle-yarn/p/81040506,https://cdn.media.amplience.net/s/hobbylobby/2095156-81040506-IMGSET,Yarn Bee,12 Olive,green,94% Cotton & 6% Metallic Polyester,4 - Medium,"Content: 94% Cotton & 6% Metallic Polyester
Color: Olive & Silver
Color Code: 12 Olive
Yarn Weight: 4 - Medium
Recommended Knitting Needles: 5.5mm (USA: Size 9 - UK: Size: 5)
Knit Gauge: 18 Stitches x 20 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10.5 - UK: Size 3)
Crochet Gauge: 11 Stitches x 13 Rows = 4"" x 4""
Skein Weight: 3.5 Ounces
Skein Yardage: 161 Yards
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Do Not Tumble Dry
Do Not Iron
Dry Clean, Any Solvent"
1981208,80997448,5.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/01-white---yarn-bee-bamboo-tiful-yarn/p/80997448,https://cdn.media.amplience.net/s/hobbylobby/1981208-80997448-IMGSET,Yarn Bee,01 White,white,50% Cotton & 50% Viscose,3 - Light,"Content: 50% Cotton & 50% Viscose
Color: White
Color Code: 01 White
Yarn Weight: 3 - Lightweight
Recommended Knitting Needles: 4mm (USA: Size 6)
Knit Gauge: 22 Stitches x 24 Rows = 4"" x 4""
Recommended Crochet Hook: 4mm (USA: G-6)
Crochet Gauge: 18 Single Crochet x 20 Rows = 4"" x 4""
Skein Weight: 4 Ounces
Skein Yardage: 257 Yards
Quantity: 1
Care :
Hand Wash
Do Not Tumble Dry
Iron, Low
Do Not Bleach
Dry Clean, Any Solvent Except Trichloroethylene"
1981216,80997449,5.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/02-linen---yarn-bee-bamboo-tiful-yarn/p/80997449,https://cdn.media.amplience.net/s/hobbylobby/1981216-80997449-IMGSET,Yarn Bee,02 Linen,beige,50% Cotton & 50% Viscose,3 - Light,"Content: 50% Cotton & 50% Viscose
Color: Beige
Color Code: 02 Linen
Yarn Weight: 3 - Lightweight
Recommended Knitting Needles: 4mm (USA: Size 6)
Knit Gauge: 22 Stitches x 24 Rows = 4"" x 4""
Recommended Crochet Hook: 4mm (USA: G-6)
Crochet Gauge: 18 Single Crochet x 20 Rows = 4"" x 4""
Skein Weight: 4 Ounces
Skein Yardage: 257 Yards
Quantity: 1
Care :
Hand Wash
Do Not Tumble Dry
Iron, Low
Do Not Bleach
Dry Clean, Any Solvent Except Trichloroethylene"
1981232,80997451,5.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/04-rose---yarn-bee-bamboo-tiful-yarn/p/80997451,https://cdn.media.amplience.net/s/hobbylobby/1981232-80997451-IMGSET,Yarn Bee,04 Rose,pink,50% Cotton & 50% Viscose,3 - Light,"Content: 50% Cotton & 50% Viscose
Color: Pink
Color Code: 04 Rose
Yarn Weight: 3 - Lightweight
Recommended Knitting Needles: 4mm (USA: Size 6)
Knit Gauge: 22 Stitches x 24 Rows = 4"" x 4""
Recommended Crochet Hook: 4mm (USA: G-6)
Crochet Gauge: 18 Single Crochet x 20 Rows = 4"" x 4""
Skein Weight: 4 Ounces
Skein Yardage: 257 Yards
Quantity: 1
Care :
Hand Wash
Do Not Tumble Dry
Iron, Low
Do Not Bleach
Dry Clean, Any Solvent Except Trichloroethylene"
1981240,80997452,5.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/05-basil---yarn-bee-bamboo-tiful-yarn/p/80997452,https://cdn.media.amplience.net/s/hobbylobby/1981240-80997452-IMGSET,Yarn Bee,05 Basil,green,50% Cotton & 50% Viscose,3 - Light,"Content: 50% Cotton & 50% Viscose
Color: Green
Color Code: 05 Basil
Yarn Weight: 3 - Lightweight
Recommended Knitting Needles: 4mm (USA: Size 6)
Knit Gauge: 22 Stitches x 24 Rows = 4"" x 4""
Recommended Crochet Hook: 4mm (USA: G-6)
Crochet Gauge: 18 Single Crochet x 20 Rows = 4"" x 4""
Skein Weight: 4 Ounces
Skein Yardage: 257 Yards
Quantity: 1
Care :
Hand Wash
Do Not Tumble Dry
Iron, Low
Do Not Bleach
Dry Clean, Any Solvent Except Trichloroethylene"
2107381,81045048,5.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/14-cognac---yarn-bee-bamboo-tiful-yarn/p/81045048,https://cdn.media.amplience.net/s/hobbylobby/2107381-81045048-IMGSET,Yarn Bee,14 Cognac,brown,50% Cotton & 50% Viscose,3 - Light,"Content: 50% Cotton & 50% Viscose
Color: Brown
Color Code: 14 Cognac
Yarn Weight: 3 - Lightweight
Recommended Knitting Needles: 4mm (USA: Size 6)
Knit Gauge: 22 Stitches x 24 Rows = 4"" x 4""
Recommended Crochet Hook: 4mm (USA: G-6)
Crochet Gauge: 18 Single Crochet x 20 Rows = 4"" x 4""
Skein Weight: 4 Ounces
Skein Yardage: 257 Yards
Quantity: 1
Care :
Hand Wash
Do Not Tumble Dry
Iron, Low
Do Not Bleach
Dry Clean, Any Solvent Except Trichloroethylene"
2107399,81045049,5.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/16-cerulean-sea---yarn-bee-bamboo-tiful-yarn/p/81045049,https://cdn.media.amplience.net/s/hobbylobby/2107399-81045049-IMGSET,Yarn Bee,16 Cerulean Sea,blue,50% Cotton & 50% Viscose,3 - Light,"Content: 50% Cotton & 50% Viscose
Color: Slate Blue
Color Code: 16 Cerulean Sea
Yarn Weight: 3 - Lightweight
Recommended Knitting Needles: 4mm (USA: Size 6)
Knit Gauge: 22 Stitches x 24 Rows = 4"" x 4""
Recommended Crochet Hook: 4mm (USA: G-6)
Crochet Gauge: 18 Single Crochet x 20 Rows = 4"" x 4""
Skein Weight: 4 Ounces
Skein Yardage: 257 Yards
Quantity: 1
Care :
Hand Wash
Do Not Tumble Dry
Iron, Low
Do Not Bleach
Dry Clean, Any Solvent Except Trichloroethylene"
2107407,81045050,5.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/18-sage---yarn-bee-bamboo-tiful-yarn/p/81045050,https://cdn.media.amplience.net/s/hobbylobby/2107407-81045050-IMGSET,Yarn Bee,18 Sage,green,50% Cotton & 50% Viscose,3 - Light,"Content: 50% Cotton & 50% Viscose
Color: Pale Green
Color Code: 18 Sage
Yarn Weight: 3 - Lightweight
Recommended Knitting Needles: 4mm (USA: Size 6)
Knit Gauge: 22 Stitches x 24 Rows = 4"" x 4""
Recommended Crochet Hook: 4mm (USA: G-6)
Crochet Gauge: 18 Single Crochet x 20 Rows = 4"" x 4""
Skein Weight: 4 Ounces
Skein Yardage: 257 Yards
Quantity: 1
Care :
Hand Wash
Do Not Tumble Dry
Iron, Low
Do Not Bleach
Dry Clean, Any Solvent Except Trichloroethylene"
2285765,81138516,5.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/26-plum---yarn-bee-bamboo-tiful-yarn/p/81138516,https://cdn.media.amplience.net/s/hobbylobby/2285765-81138516-IMGSET,Yarn Bee,26 Plum,purple,50% Cotton & 50% Viscose,3 - Light,"Content: 50% Cotton & 50% Viscose
Color: Purple
Color Code: 26 Plum
Yarn Weight: 3 - Lightweight
Recommended Knitting Needles: 4mm (USA: Size 6)
Knit Gauge: 22 Stitches x 24 Rows = 4"" x 4""
Recommended Crochet Hook: 4mm (USA: G-6)
Crochet Gauge: 18 Single Crochet x 20 Rows = 4"" x 4""
Skein Weight: 4 Ounces
Skein Yardage: 257 Yards
Quantity: 1
Care :
Hand Wash
Do Not Tumble Dry
Iron, Low
Do Not Bleach
Dry Clean, Any Solvent Except Trichloroethylene"
596585,36353,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/112-sand-frost---i-love-this-chunky-yarn/p/36353,https://cdn.media.amplience.net/s/hobbylobby/596585-36353-IMGSET,I Love This Chunky,112 Sand Frost,beige,100% Acrylic,5 - Bulky,"Content: 100% Acrylic
Color: Cream
Color Code: 112 Sand Frost
Yarn Weight: 5 - Bulky
Recommended Knitting Needles: 6mm (USA: Size 10 - UK: Size 6)
Knit Gauge: 12 Stitches x 16 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size 10.5 - UK: Size 4)
Crochet Gauge: 9 Stitches x 11 Rows = 4"" x 4""
Skein Weight: 3.5 Ounces
Skein Yardage: 109 Yards
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Tumble Dry, Low
Do Not Iron
Dry Clean, Any Solvents"
596858,36357,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/104-red-velvet---i-love-this-chunky-yarn/p/36357,https://cdn.media.amplience.net/s/hobbylobby/596858-36357-IMGSET,I Love This Chunky,104 Red Velvet,red,100% Acrylic,5 - Bulky,"Content: 100% Acrylic
Color: Red
Color Code: 104 Red Velvet
Yarn Weight: 5 - Bulky
Recommended Knitting Needles: 6mm (USA: Size 10 - UK: Size 6)
Knit Gauge: 12 Stitches x 16 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size 10.5 - UK: Size 4)
Crochet Gauge: 9 Stitches x 11 Rows = 4"" x 4""
Skein Weight: 3.5 Ounces
Skein Yardage: 109 Yards
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Tumble Dry, Low
Do Not Iron
Dry Clean, Any Solvents"
596940,36363,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/102-white-mist---i-love-this-chunky-yarn/p/36363,https://cdn.media.amplience.net/s/hobbylobby/596940-36363-IMGSET,I Love This Chunky,102 White MIst,white,100% Acrylic,5 - Bulky,"Content: 100% Acrylic
Color: White
Color Code: 102 White Mist
Yarn Weight: 5 - Bulky
Recommended Knitting Needles: 6mm (USA: Size 10 - UK: Size 6)
Knit Gauge: 12 Stitches x 16 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size 10.5 - UK: Size 4)
Crochet Gauge: 9 Stitches x 11 Rows = 4"" x 4""
Skein Weight: 3.5 Ounces
Skein Yardage: 109 Yards
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Tumble Dry, Low
Do Not Iron
Dry Clean, Any Solvents"
498899,36649,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/103-cool-black---i-love-this-chunky-yarn/p/36649,https://cdn.media.amplience.net/s/hobbylobby/498899-36649-IMGSET,I Love This Chunky,103 Cool Black,black,100% Acrylic,5 - Bulky,"Content: 100% Acrylic
Color: Black
Color Code: 103 Cool Black
Yarn Weight: 5 - Bulky
Recommended Knitting Needles: 6mm (USA: Size 10 - UK: Size 6)
Knit Gauge: 12 Stitches x 16 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size 10.5 - UK: Size 4)
Crochet Gauge: 9 Stitches x 11 Rows = 4"" x 4""
Skein Weight: 3.5 Ounces
Skein Yardage: 109 Yards
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Tumble Dry, Low
Do Not Iron
Dry Clean, Any Solvents"
1351550,80790608,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/120-heathered-brown---i-love-this-chunky-yarn/p/80790608,https://cdn.media.amplience.net/s/hobbylobby/1351550-80790608-IMGSET,I Love This Chunky,120 Heathered Brown,brown,100% Acrylic,5 - Bulky,"Content: 100% Acrylic
Color: Brown
Color Code: 120 Heathered Brown
Yarn Weight: 5 - Bulky
Recommended Knitting Needles: 6mm (USA: Size 10 - UK: Size 6)
Knit Gauge: 12 Stitches x 16 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size 10.5 - UK: Size 4)
Crochet Gauge: 9 Stitches x 11 Rows = 4"" x 4""
Skein Weight: 3.5 Ounces
Skein Yardage: 109 Yards
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Tumble Dry, Low
Do Not Iron
Dry Clean, Any Solvents"
1839216,80953162,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/222-white-sparkle---sparkle-yarn-bee-soft-sleek-yarn/p/80953162,https://cdn.media.amplience.net/s/hobbylobby/1839216-80953162-IMGSET,Yarn Bee,222 White Sparkle,white,98% Low Pill Acrylic & 2% Metallic Polyester,4 - Medium,"Content: 98% Low Pill Acrylic & 2% Metallic Polyester
Color: White & Iridescent
Color Code: 222 White Sparkle
Yarn Weight: 4 - Medium
Recommended Knitting Needles: 5mm (US: Size 8)
Knit Gauge: 18 Stitches x 23 Rows = 4"" x 4""
Recommended Crochet Hook: 6mm (US: Size J-10)
Crochet Gauge: 12 Single Crochet x 15 Rows = 4"" x 4""
Skein Weight: 4 Ounces
Skein Yardage: 186 Yards
Quantity: 1
Care:
Machine Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Dry Clean, Any Solvent Except Trichloroethylene"
1839224,80953163,5.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/224-silver-sparkle---sparkle-yarn-bee-soft-sleek-yarn/p/80953163,https://cdn.media.amplience.net/s/hobbylobby/1839224-80953163-IMGSET,Yarn Bee,224 Silver Sparkle,silver,98% Low Pill Acrylic & 2% Metallic Polyester,4 - Medium,"Content: 98% Low Pill Acrylic & 2% Metallic Polyester
Color: Gray & Silver
Color Code: 224 Silver Sparkle
Yarn Weight: 4 - Medium
Recommended Knitting Needles: 5mm (US: Size 8)
Knit Gauge: 18 Stitches x 23 Rows = 4"" x 4""
Recommended Crochet Hook: 6mm (US: Size J-10)
Crochet Gauge: 12 Single Crochet x 15 Rows = 4"" x 4""
Skein Weight: 4 Ounces
Skein Yardage: 186 Yards
Quantity: 1
Care:
Machine Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Dry Clean, Any Solvent Except Trichloroethylene"
2170488,81070173,4.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/light-grey---yarn-bee-braided-basics-string---3mm/p/81070173,https://cdn.media.amplience.net/s/hobbylobby/2170488-81070173-03082024-IMGSET,Yarn Bee,Light Grey,gray,,5 - Bulky,"Content: 55% Polyester & 45% Cotton
Color: Gray
Color Code: 007 Light Grey
Weight: 5 - Bulky
Recommended Knitting Needles: 6mm (USA: Size 10 / UK: Size 4)
Knit Gauge: 13 Stitches x 10 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10 1/2 / UK: Size 3)
Crochet Gauge: 11 Stitches x 10 Rows = 4"" x 4""
Skein Weight: 8.82 Ounces
Skein Yardage: 82 Yards
Cord Diameter: 3mm
Quantity: 1
Care:
Machine Wash, Cold
Tumble Dry, Normal, Low Heat
Iron, Low
Do Not Bleach
Dry Clean, Any Solvent"
2170496,81070174,4.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/brick---yarn-bee-braided-basics-string---3mm/p/81070174,https://cdn.media.amplience.net/s/hobbylobby/2170496-81070174-03042024-IMGSET,Yarn Bee,Brick,red,,5 - Bulky,"Content: 59% Cotton & 41% Polyester
Color: Burnt Red
Color Code: 014 Brick
Weight: 5 - Bulky
Recommended Knitting Needles: 6mm (USA: Size 10 / UK: Size 4)
Knit Gauge: 13 Stitches x 10 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10 1/2 / UK: Size 3)
Crochet Gauge: 11 Stitches x 10 Rows = 4"" x 4""
Skein Weight: 8.82 Ounces
Skein Yardage: 82 Yards
String Width: 3mm
Quantity: 1
Care:
Machine Wash, Cool
Tumble Dry, Low Heat
Low Iron
Do Not Bleach
Dry Clean, Any Solvent"
2170504,81070175,4.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/water-green---yarn-bee-braided-basics-string---3mm/p/81070175,https://cdn.media.amplience.net/s/hobbylobby/2170504-81070175-03042024-IMGSET,Yarn Bee,Water Green,blue,,5 - Bulky,"Content: 63% Cotton & 37% Polyester
Color: Light Blue-Green
Color Code: 018 Water Green
Weight: 5 - Bulky
Recommended Knitting Needles: 6mm (USA: Size 10 / UK: Size 4)
Knit Gauge: 13 Stitches x 10 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10 1/2 / UK: Size 3)
Crochet Gauge: 11 Stitches x 10 Rows = 4"" x 4""
Skein Weight: 8.82 Ounces
Skein Yardage: 82 Yards
String Width: 3mm
Quantity: 1
Care:
Machine Wash, Col
Tumble Dry, Low Heat
Low Iron
Do Not Bleach
Dry Clean, Any Solvent"
2170512,81070176,4.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/fern---yarn-bee-braided-basics-string---3mm/p/81070176,https://cdn.media.amplience.net/s/hobbylobby/2170512-81070176-03062024-IMGSET,Yarn Bee,Fern,green,,5 - Bulky,"Content: 70% Cotton & 30% Polyester
Color: Green
Color Code: 030 Fern
Weight: 5 - Bulky
Recommended Knitting Needles: 6mm (USA: Size 10 / UK: Size 4)
Knit Gauge: 13 Stitches x 10 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10 1/2 / UK: Size 3)
Crochet Gauge: 11 Stitches x 10 Rows = 4"" x 4""
Skein Weight: 8.82 Ounces
Skein Yardage: 82 Yards
String Diameter: 3mm
Quantity: 1
Care:
Machine Wash, Cool
Do Not Bleach
Tumble Dry, Low
Low Iron
Dry Clean, Any Solvent"
2170520,81070177,4.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/tobacco---yarn-bee-braided-basics-string---3mm/p/81070177,https://cdn.media.amplience.net/s/hobbylobby/2170520-81070177-03042024-IMGSET,Yarn Bee,Tobacco,brown,,5 - Bulky,"Content: 64% Cotton & 36% Polyester
Color: Brown
Color Code: Tobacco
Weight: 5 - Bulky
Recommended Knitting Needles: 6mm (USA: Size 10 / UK: Size 4)
Knit Gauge: 13 Stitches x 10 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10 1/2 / UK: Size 3)
Crochet Gauge: 11 Stitches x 10 Rows = 4"" x 4""
Skein Weight: 8.82 Ounces
Skein Yardage: 82 Yards
String Width: 3mm
Quantity: 1
Care:
Machine Wash, Cool
Tumble Dry, Low Heat
Low Iron
Do Not Bleach
Dry Clean, Any Solvent"
2170546,81070179,4.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/denim---yarn-bee-braided-basics-string---3mm/p/81070179,https://cdn.media.amplience.net/s/hobbylobby/2170546-81070179-03082024-IMGSET,Yarn Bee,Denim,blue,,5 - Bulky,"Content: 70% Cotton & 30% Polyester
Color: Blue
Color Code: Denim
Weight: 5 - Bulky
Recommended Knitting Needles: 6mm (USA: Size 10 / UK: Size 4)
Knit Gauge: 13 Stitches x 10 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10 1/2 / UK: Size 3)
Crochet Gauge: 11 Stitches x 10 Rows = 4"" x 4""
Skein Weight: 8.82 Ounces
Skein Yardage: 82 Yards
Cord Diameter: 3mm
Quantity: 1
Care:
Machine Wash, Cold
Tumble Dry, Normal, Low Heat
Iron, Low
Do Not Bleach
Dry Clean, Any Solvent"
2170470,81070172,4.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/natural---yarn-bee-braided-basics-string--3mm/p/81070172,https://cdn.media.amplience.net/s/hobbylobby/2170470-81070172-01222026-IMGSET,Yarn Bee,Natural,white,,5 - Bulky,"Content: 64% Cotton, 34% Polyester &2% Viscose
Color: White
Color Code: 001 Natural
Weight: 5 - Bulky
Recommended Knitting Needles: 6mm (USA: Size 10 / UK: Size 4)
Knit Gauge: 13 Stitches x 10 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10 1/2 / UK: Size 3)
Crochet Gauge: 11 Stitches x 10 Rows = 4"" x 4""
Skein Weight: 8.82 Ounces
Skein Yardage: 82 Yards
Cord Diameter: 3mm
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Tumble Dry, Normal, Low Heat
Low Iron
Dry Clean, Any Solvent"
2170538,81070178,4.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/muted-clay---braided-basics-string---3mm/p/81070178,https://cdn.media.amplience.net/s/hobbylobby/2170538-81070178-01192026-IMGSET,Yarn Bee,Muted Clay,pink,,5 - Bulky,"Content: 54% Cotton & 46% Polyester
Color: Pale Peach
Color Code: Muted Clay
Weight: 5 - Bulky
Recommended Knitting Needles: 6mm (USA: Size 10 / UK: Size 4)
Knit Gauge: 13 Stitches x 10 Rows = 4"" x 4""
Recommended Crochet Hooks: 6.5mm (USA: Size K-10 1/2 / UK: Size 3)
Crochet Gauge: 11 Stitches x 10 Rows = 4"" x 4""
Skein Weight: 8.82 Ounces
Skein Yardage: 82 Yards
Cord Diameter: 3mm
Quantity: 1
Care:
Machine Wash, Cold
Do Not Bleach
Tumble Dry, Normal, Low Heat
Low Iron
Dry Clean, Any Solvent"
